26,"Tincho 26","Asociación Miembro IPPF/WHR","Avenida Venezuela",1001,,Pilinco,Sucre,Sucre,Chuquisaca,Chuquisaca,Bolivia,1,,,-19.04199,-65.26217,1,,SI,SI,SI,SI,SI,SI,NO,"04 6440561",ciessucre@cies.org.bo,"Lunes a Viernes 7 a 19 hs. / Sábados 9.30 a 13 hs. / Emergencias 24 hs",,http://www.cies.org.bo/,,,"04 6440561",ciessucre@cies.org.bo,"Lunes a Viernes 7 a 19 hs. / Sábados 9.30 a 13 hs. / Emergencias 24 hs",,http://www.cies.org.bo/,,"Realización de pruebas de VIH y otras ITS","04 6440561",ciessucre@cies.org.bo,"Lunes a Viernes 7 a 19 hs. / Sábados 9.30 a 13 hs. / Emergencias 24 hs",,http://www.cies.org.bo/,,,"04 6440561",ciessucre@cies.org.bo,"Lunes a Viernes 7 a 19 hs. / Sábados 9.30 a 13 hs. / Emergencias 24 hs",,http://www.cies.org.bo/,,,"04 6440561",ciessucre@cies.org.bo,"Lunes a Viernes 7 a 19 hs. / Sábados 9.30 a 13 hs. / Emergencias 24 hs",,http://www.cies.org.bo/,,"Detección de cáncer de cuello uterino y cáncer de mamas","04 6440561",ciessucre@cies.org.bo,"Lunes a Viernes 7 a 19 hs. / Sábados 9.30 a 13 hs. / Emergencias 24 hs",,http://www.cies.org.bo/,,,,,,,,,SI,SI,SI,SI,SI,SI
27,"Tincho 27","Asociación Miembro IPPF/WHR","Calle Colombia",1444,,Boquerón,"Zona Central","Zona Central","La Paz","La Paz",Bolivia,1,,,-16.503991,-68.13734,1,,SI,SI,SI,SI,SI,SI,NO,"02 492279",cieslapaz@cies.org.bo,"Lunes a Viernes 8.30 a 18.30 hs. / Sábados 9.30 a 13 hs.",,http://www.cies.org.bo/,,,"02 492279",cieslapaz@cies.org.bo,"Lunes a Viernes 8.30 a 18.30 hs. / Sábados 9.30 a 13 hs.",,http://www.cies.org.bo/,,"Realización de pruebas de VIH y otras ITS","02 492279",cieslapaz@cies.org.bo,"Lunes a Viernes 8.30 a 18.30 hs. / Sábados 9.30 a 13 hs.",,http://www.cies.org.bo/,,,"02 492279",cieslapaz@cies.org.bo,"Lunes a Viernes 8.30 a 18.30 hs. / Sábados 9.30 a 13 hs.",,http://www.cies.org.bo/,,,"02 492279",cieslapaz@cies.org.bo,"Lunes a Viernes 8.30 a 18.30 hs. / Sábados 9.30 a 13 hs.",,http://www.cies.org.bo/,,"Detección de cáncer de cuello uterino y cáncer de mamas","02 492279",cieslapaz@cies.org.bo,"Lunes a Viernes 8.30 a 18.30 hs. / Sábados 9.30 a 13 hs.",,http://www.cies.org.bo/,,,,,,,,,SI,SI,SI,SI,SI,SI
28,"Tincho 28","Asociación Miembro IPPF/WHR","Avenida Palca",50,,,"Zona Sur","Zona Sur","La Paz","La Paz",Bolivia,1,,,-16.562457,-67.874689,1,,SI,SI,SI,SI,SI,SI,SI,"02 2771206",cieslapaz@cies.org.bo,"Lunes a Viernes 8.30 a 18.30 hs. / Sábados 9.30 a 13 hs.",,http://www.cies.org.bo/,,,"02 2771206",cieslapaz@cies.org.bo,"Lunes a Viernes 8.30 a 18.30 hs. / Sábados 9.30 a 13 hs.",,http://www.cies.org.bo/,,"Realización de pruebas de VIH y otras ITS","02 2771206",cieslapaz@cies.org.bo,"Lunes a Viernes 8.30 a 18.30 hs. / Sábados 9.30 a 13 hs.",,http://www.cies.org.bo/,,,"02 2771206",cieslapaz@cies.org.bo,"Lunes a Viernes 8.30 a 18.30 hs. / Sábados 9.30 a 13 hs.",,http://www.cies.org.bo/,,,"02 2771206",cieslapaz@cies.org.bo,"Lunes a Viernes 8.30 a 18.30 hs. / Sábados 9.30 a 13 hs.",,http://www.cies.org.bo/,,"Detección de cáncer de cuello uterino y cáncer de mamas","02 2771206",cieslapaz@cies.org.bo,"Lunes a Viernes 8.30 a 18.30 hs. / Sábados 9.30 a 13 hs.",,http://www.cies.org.bo/,,,,,,,,,SI,SI,SI,SI,SI,SI
29,"Tincho 29","Asociación Miembro IPPF/WHR","Avenida Paurito",5263,"Cañada Pailitas",,"Zona Plan 3000","Zona Plan 3000","Santa Cruz","Santa Cruz",Bolivia,1,,,-17.871609,-63.054605,1,,SI,SI,SI,NO,SI,SI,SI,77520225,ciessantacruz@cies.org.bo,"Lunes a Viernes 8.30 a 16 hs. / Sábados 9.30 a 13 hs.",,http://www.cies.org.bo/,,,77520225,ciessantacruz@cies.org.bo,"Lunes a Viernes 8.30 a 16 hs. / Sábados 9.30 a 13 hs.",,http://www.cies.org.bo/,,"Realización de pruebas de VIH",77520225,ciessantacruz@cies.org.bo,"Lunes a Viernes 8.30 a 16 hs. / Sábados 9.30 a 13 hs.",,http://www.cies.org.bo/,,,,,,,,,,77520225,ciessantacruz@cies.org.bo,"Lunes a Viernes 8.30 a 16 hs. / Sábados 9.30 a 13 hs.",,http://www.cies.org.bo/,,"Detección de cáncer de cuello uterino",77520225,ciessantacruz@cies.org.bo,"Lunes a Viernes 8.30 a 16 hs. / Sábados 9.30 a 13 hs.",,http://www.cies.org.bo/,,,,,,,,,SI,SI,SI,SI,SI,SI
30,"Tincho 30","Asociación Miembro IPPF/WHR","Avenida Gregorio Donoso",50,,,Sucre,Sucre,Chuquisaca,Chuquisaca,Bolivia,1,,,-19.050159,-65.250098,1,,SI,NO,SI,NO,NO,SI,NO,77137597,ciessucre@cies.org.bo,"Lunes a Viernes 8 a 16 hs.",,http://www.cies.org.bo/,,,,,,,,,,77137597,ciessucre@cies.org.bo,"Lunes a Viernes 8 a 16 hs.",,http://www.cies.org.bo/,,,,,,,,,,,,,,,,,77137597,ciessucre@cies.org.bo,"Lunes a Viernes 8 a 16 hs.",,http://www.cies.org.bo/,,,,,,,,,SI,SI,SI,SI,SI,SI
31,"Tincho 31","Asociación Miembro IPPF/WHR",Estado,206,"Edificio Cruz Roja",,Curicó,Curicó,Curicó,Curicó,Chile,1,,,-34.985895,-71.237369,1,,SI,SI,SI,NO,SI,SI,SI,,,,,,,,,,,,,,"Realización de pruebas de VIH y otras ITS",,,,,,,,,,,,,,,,,,,,,"Detección de cáncer de cuello uterino y cáncer de mamas",,,,,,,,,,,,,,SI,SI,SI,SI,SI,SI
32,"Tincho 32","Asociación Miembro IPPF/WHR","Calle 100",97-100,Chinita,,Apartadó,Apartadó,Antioquia,Antioquia,Colombia,1,,,7.88172,-76.63275,1,,SI,SI,SI,SI,SI,SI,SI,"57 4 828 9690",apartadoadm@profamilia.org.co,"Lunes a Viernes 7.30 a 17 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,"57 4 828 9690",apartadoadm@profamilia.org.co,"Lunes a Viernes 7.30 a 17 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,"Realización de pruebas de VIH y otras ITS","57 4 828 9690",apartadoadm@profamilia.org.co,"Lunes a Viernes 7.30 a 17 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,"57 4 828 9690",apartadoadm@profamilia.org.co,"Lunes a Viernes 7.30 a 17 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,"57 4 828 9690",apartadoadm@profamilia.org.co,"Lunes a Viernes 7.30 a 17 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,"Detección de cáncer de cuello uterino y cáncer de mamas","57 4 828 9690",apartadoadm@profamilia.org.co,"Lunes a Viernes 7.30 a 17 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,,,,,,,SI,SI,SI,SI,SI,SI
33,"Tincho 33","Asociación Miembro IPPF/WHR","Calle 59",50-17,"El Prado",,Barranquilla,Barranquilla,Atlántico,Atlántico,Colombia,1,,,10.99203,-74.79402,1,,SI,SI,SI,SI,SI,SI,SI,"57 5 368 2886 - 349 0312",jonathan.vargas@profamilia.org.co,"Lunes a Viernes 7 a 17 hs. / Sábados 7.30 a 12.30 hs.",,https://profamilia.org.co/,,,"57 5 368 2886 - 349 0312",jonathan.vargas@profamilia.org.co,"Lunes a Viernes 7 a 17 hs. / Sábados 7.30 a 12.30 hs.",,https://profamilia.org.co/,,"Realización de pruebas de VIH y otras ITS","57 5 368 2886 - 349 0312",jonathan.vargas@profamilia.org.co,"Lunes a Viernes 7 a 17 hs. / Sábados 7.30 a 12.30 hs.",,https://profamilia.org.co/,,,"57 5 368 2886 - 349 0312",jonathan.vargas@profamilia.org.co,"Lunes a Viernes 7 a 17 hs. / Sábados 7.30 a 12.30 hs.",,https://profamilia.org.co/,,,"57 5 368 2886 - 349 0312",jonathan.vargas@profamilia.org.co,"Lunes a Viernes 7 a 17 hs. / Sábados 7.30 a 12.30 hs.",,https://profamilia.org.co/,,"Detección de cáncer de cuello uterino y cáncer de mamas","57 5 368 2886 - 349 0312",jonathan.vargas@profamilia.org.co,"Lunes a Viernes 7 a 17 hs. / Sábados 7.30 a 12.30 hs.",,https://profamilia.org.co/,,,,,,,,,SI,SI,SI,SI,SI,SI
34,"Tincho 34","Asociación Miembro IPPF/WHR","Calle 83",16A-44,"Cons. 502",,"El Country","El Country",Bogotá,"Bogotá DC",Colombia,1,,,4.67016,-74.05784,1,,NO,NO,NO,NO,NO,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57 1 518 8666",pilotodir@profamilia.org.co,"Lunes a Viernes 6 a 20 hs. / Sábados 6 a 14 hs.",,https://profamilia.org.co/,,,,,,,,,SI,SI,SI,SI,SI,SI
35,"Tincho 35","Asociación Miembro IPPF/WHR","Avenida 1° de Mayo","38-41 Sur",,,Kennedy,Kennedy,Bogotá,"Bogotá DC",Colombia,1,,,4.61797,-74.14877,1,,SI,SI,SI,SI,SI,SI,SI,"57 1 299 7868 - 454 6403",pilotodir@profamilia.org.co,"Lunes a Viernes 7 a 19 hs. / Sábados 7 a 16.30 hs.",,https://profamilia.org.co/,,,"57 1 299 7868 - 454 6403",pilotodir@profamilia.org.co,"Lunes a Viernes 7 a 19 hs. / Sábados 7 a 16.30 hs.",,https://profamilia.org.co/,,"Realización de pruebas de VIH y otras ITS","57 1 299 7868 - 454 6403",pilotodir@profamilia.org.co,"Lunes a Viernes 7 a 19 hs. / Sábados 7 a 16.30 hs.",,https://profamilia.org.co/,,,"57 1 299 7868 - 454 6403",pilotodir@profamilia.org.co,"Lunes a Viernes 7 a 19 hs. / Sábados 7 a 16.30 hs.",,https://profamilia.org.co/,,,"57 1 299 7868 - 454 6403",pilotodir@profamilia.org.co,"Lunes a Viernes 7 a 19 hs. / Sábados 7 a 16.30 hs.",,https://profamilia.org.co/,,"Detección de cáncer de cuello uterino y cáncer de mamas","57 1 299 7868 - 454 6403",pilotodir@profamilia.org.co,"Lunes a Viernes 7 a 19 hs. / Sábados 7 a 16.30 hs.",,https://profamilia.org.co/,,,,,,,,,SI,SI,SI,SI,SI,SI
36,"Tincho 36","Asociación Miembro IPPF/WHR","Calle 34",14-52,,,Teusaquillo,Teusaquillo,Bogotá,"Bogotá DC",Colombia,1,,,4.62326,-74.06993,1,,SI,SI,SI,SI,SI,SI,SI,"57 1 339 0900 - 483 1664",pilotodir@profamilia.org.co,"Lunes a Viernes 6 a 20 hs. / Sábados 7 a 16.30 hs.",,https://profamilia.org.co/,,,"57 1 339 0900 - 483 1664",pilotodir@profamilia.org.co,"Lunes a Viernes 6 a 20 hs. / Sábados 7 a 16.30 hs.",,https://profamilia.org.co/,,"Realización de pruebas de VIH y otras ITS","57 1 339 0900 - 483 1664",pilotodir@profamilia.org.co,"Lunes a Viernes 6 a 20 hs. / Sábados 7 a 16.30 hs.",,https://profamilia.org.co/,,,"57 1 339 0900 - 483 1664",pilotodir@profamilia.org.co,"Lunes a Viernes 6 a 20 hs. / Sábados 7 a 16.30 hs.",,https://profamilia.org.co/,,,"57 1 339 0900 - 483 1664",pilotodir@profamilia.org.co,"Lunes a Viernes 6 a 20 hs. / Sábados 7 a 16.30 hs.",,https://profamilia.org.co/,,"Detección de cáncer de cuello uterino y cáncer de mamas","57 1 339 0900 - 483 1664",pilotodir@profamilia.org.co,"Lunes a Viernes 6 a 20 hs. / Sábados 7 a 16.30 hs.",,https://profamilia.org.co/,,,,,,,,,SI,SI,SI,SI,SI,SI
37,"Tincho 37","Asociación Miembro IPPF/WHR","Calle 80 Bis",94k-40,,,Quirigua,Quirigua,Bogotá,"Bogotá DC",Colombia,1,,,4.70727,-74.1086,1,,SI,SI,SI,SI,SI,SI,SI,"57 1 440 1214 - 227 68 34",pilotodir@profamilia.org.co,"Lunes a Viernes 7 a 19 hs. / Sábados 7 a 16.30 hs.",,https://profamilia.org.co/,,,"57 1 440 1214 - 227 68 34",pilotodir@profamilia.org.co,"Lunes a Viernes 7 a 19 hs. / Sábados 7 a 16.30 hs.",,https://profamilia.org.co/,,"Realización de pruebas de VIH y otras ITS","57 1 440 1214 - 227 68 34",pilotodir@profamilia.org.co,"Lunes a Viernes 7 a 19 hs. / Sábados 7 a 16.30 hs.",,https://profamilia.org.co/,,,"57 1 440 1214 - 227 68 34",pilotodir@profamilia.org.co,"Lunes a Viernes 7 a 19 hs. / Sábados 7 a 16.30 hs.",,https://profamilia.org.co/,,,"57 1 440 1214 - 227 68 34",pilotodir@profamilia.org.co,"Lunes a Viernes 7 a 19 hs. / Sábados 7 a 16.30 hs.",,https://profamilia.org.co/,,"Detección de cáncer de cuello uterino y cáncer de mamas","57 1 440 1214 - 227 68 34",pilotodir@profamilia.org.co,"Lunes a Viernes 7 a 19 hs. / Sábados 7 a 16.30 hs.",,https://profamilia.org.co/,,,,,,,,,SI,SI,SI,SI,SI,SI
38,"Tincho 38","Asociación Miembro IPPF/WHR","Calle 47B Sur",24B-33,"CC Tunal Piso 3 - Cons. 3009-3010",,"Ciudad Tunal","Ciudad Tunal",Bogotá,"Bogotá DC",Colombia,1,,,4.57839,-74.13115,1,,SI,SI,SI,SI,SI,SI,SI,"57 1 700 7264",pilotodir@profamilia.org.co,"Lunes a Viernes 8 a 17 hs. / Sábados 7 a 14 hs.",,https://profamilia.org.co/,,,"57 1 700 7264",pilotodir@profamilia.org.co,"Lunes a Viernes 8 a 17 hs. / Sábados 7 a 14 hs.",,https://profamilia.org.co/,,"Realización de pruebas de VIH y otras ITS","57 1 700 7264",pilotodir@profamilia.org.co,"Lunes a Viernes 8 a 17 hs. / Sábados 7 a 14 hs.",,https://profamilia.org.co/,,,"57 1 700 7264",pilotodir@profamilia.org.co,"Lunes a Viernes 8 a 17 hs. / Sábados 7 a 14 hs.",,https://profamilia.org.co/,,,"57 1 700 7264",pilotodir@profamilia.org.co,"Lunes a Viernes 8 a 17 hs. / Sábados 7 a 14 hs.",,https://profamilia.org.co/,,"Detección de cáncer de cuello uterino y cáncer de mamas","57 1 700 7264",pilotodir@profamilia.org.co,"Lunes a Viernes 8 a 17 hs. / Sábados 7 a 14 hs.",,https://profamilia.org.co/,,,,,,,,,SI,SI,SI,SI,SI,SI
39,"Tincho 39","Asociación Miembro IPPF/WHR","Carrera 20",37-80,,,Bucaramanga,Bucaramanga,Santander,Santander,Colombia,1,,,7.11779,-73.12186,1,,SI,SI,SI,SI,SI,SI,SI,"57 7 630 1320",luz.pinzon@profamilia.org.co,"Lunes a Viernes 7 a 17 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,"57 7 630 1320",luz.pinzon@profamilia.org.co,"Lunes a Viernes 7 a 17 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,"Realización de pruebas de VIH y otras ITS","57 7 630 1320",luz.pinzon@profamilia.org.co,"Lunes a Viernes 7 a 17 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,"57 7 630 1320",luz.pinzon@profamilia.org.co,"Lunes a Viernes 7 a 17 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,"57 7 630 1320",luz.pinzon@profamilia.org.co,"Lunes a Viernes 7 a 17 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,"Detección de cáncer de cuello uterino y cáncer de mamas","57 7 630 1320",luz.pinzon@profamilia.org.co,"Lunes a Viernes 7 a 17 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,,,,,,,SI,SI,SI,SI,SI,SI
40,"Tincho 40","Asociación Miembro IPPF/WHR","Calle 23",3N–40,,,Versalles,Versalles,Cali,"Valle del Cauca",Colombia,1,,,3.46282,-76.52651,1,,SI,SI,SI,SI,SI,SI,SI,"57 2 661 8032 - 661 8034",lapatino@profamilia.org.co,"Lunes a Viernes 7 a 17.30 hs. / Sábados 7 a 12 hs.",,https://profamilia.org.co/,,,"57 2 661 8032 - 661 8034",lapatino@profamilia.org.co,"Lunes a Viernes 7 a 17.30 hs. / Sábados 7 a 12 hs.",,https://profamilia.org.co/,,"Realización de pruebas de VIH y otras ITS","57 2 661 8032 - 661 8034",lapatino@profamilia.org.co,"Lunes a Viernes 7 a 17.30 hs. / Sábados 7 a 12 hs.",,https://profamilia.org.co/,,,"57 2 661 8032 - 661 8034",lapatino@profamilia.org.co,"Lunes a Viernes 7 a 17.30 hs. / Sábados 7 a 12 hs.",,https://profamilia.org.co/,,,"57 2 661 8032 - 661 8034",lapatino@profamilia.org.co,"Lunes a Viernes 7 a 17.30 hs. / Sábados 7 a 12 hs.",,https://profamilia.org.co/,,"Detección de cáncer de cuello uterino y cáncer de mamas","57 2 661 8032 - 661 8034",lapatino@profamilia.org.co,"Lunes a Viernes 7 a 17.30 hs. / Sábados 7 a 12 hs.",,https://profamilia.org.co/,,,,,,,,,SI,SI,SI,SI,SI,SI
41,"Tincho 41","Asociación Miembro IPPF/WHR","Carrera 28 E2",72V-64,,,"El Poblado II","El Poblado II",Cali,"Valle del Cauca",Colombia,1,,,3.41926,-76.49212,1,,SI,SI,SI,SI,SI,SI,SI,"57 2 437 1821 - 426 3945",lapatino@profamilia.org.co,"Lunes a Viernes 7 a 17 hs. / Sábados 7 a 12 hs.",,https://profamilia.org.co/,,,"57 2 437 1821 - 426 3945",lapatino@profamilia.org.co,"Lunes a Viernes 7 a 17 hs. / Sábados 7 a 12 hs.",,https://profamilia.org.co/,,"Realización de pruebas de VIH y otras ITS","57 2 437 1821 - 426 3945",lapatino@profamilia.org.co,"Lunes a Viernes 7 a 17 hs. / Sábados 7 a 12 hs.",,https://profamilia.org.co/,,,"57 2 437 1821 - 426 3945",lapatino@profamilia.org.co,"Lunes a Viernes 7 a 17 hs. / Sábados 7 a 12 hs.",,https://profamilia.org.co/,,,"57 2 437 1821 - 426 3945",lapatino@profamilia.org.co,"Lunes a Viernes 7 a 17 hs. / Sábados 7 a 12 hs.",,https://profamilia.org.co/,,"Detección de cáncer de cuello uterino y cáncer de mamas","57 2 437 1821 - 426 3945",lapatino@profamilia.org.co,"Lunes a Viernes 7 a 17 hs. / Sábados 7 a 12 hs.",,https://profamilia.org.co/,,,,,,,,,SI,SI,SI,SI,SI,SI
42,"Tincho 42","Asociación Miembro IPPF/WHR","Calle 7",41–34,,,Tequendama,Tequendama,Cali,"Valle del Cauca",Colombia,1,,,3.41994,-76.54143,1,,SI,SI,SI,SI,SI,SI,SI,"57 2 486 2929",lapatino@profamilia.org.co,"Lunes a Viernes 7 a 18 hs. / Sábados 7 a 12 hs.",,https://profamilia.org.co/,,,"57 2 486 2929",lapatino@profamilia.org.co,"Lunes a Viernes 7 a 18 hs. / Sábados 7 a 12 hs.",,https://profamilia.org.co/,,"Realización de pruebas de VIH y otras ITS","57 2 486 2929",lapatino@profamilia.org.co,"Lunes a Viernes 7 a 18 hs. / Sábados 7 a 12 hs.",,https://profamilia.org.co/,,,"57 2 486 2929",lapatino@profamilia.org.co,"Lunes a Viernes 7 a 18 hs. / Sábados 7 a 12 hs.",,https://profamilia.org.co/,,,"57 2 486 2929",lapatino@profamilia.org.co,"Lunes a Viernes 7 a 18 hs. / Sábados 7 a 12 hs.",,https://profamilia.org.co/,,"Detección de cáncer de cuello uterino y cáncer de mamas","57 2 486 2929",lapatino@profamilia.org.co,"Lunes a Viernes 7 a 18 hs. / Sábados 7 a 12 hs.",,https://profamilia.org.co/,,,,,,,,,SI,SI,SI,SI,SI,SI
43,"Tincho 43","Asociación Miembro IPPF/WHR","Carrera 21",34–09,"Subida a La Popa",,Cartagena,Cartagena,Bolívar,Bolívar,Colombia,1,,,10.42026,-75.52966,1,,SI,SI,SI,SI,SI,SI,SI,"57 5 658 1411 - 658 1411",angelica.lievano@profamilia.org.co,"Lunes a Viernes 7 a 13 hs. y 14 a 17 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,"57 5 658 1411 - 658 1411",angelica.lievano@profamilia.org.co,"Lunes a Viernes 7 a 13 hs. y 14 a 17 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,"Realización de pruebas de VIH y otras ITS","57 5 658 1411 - 658 1411",angelica.lievano@profamilia.org.co,"Lunes a Viernes 7 a 13 hs. y 14 a 17 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,"57 5 658 1411 - 658 1411",angelica.lievano@profamilia.org.co,"Lunes a Viernes 7 a 13 hs. y 14 a 17 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,"57 5 658 1411 - 658 1411",angelica.lievano@profamilia.org.co,"Lunes a Viernes 7 a 13 hs. y 14 a 17 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,"Detección de cáncer de cuello uterino y cáncer de mamas","57 5 658 1411 - 658 1411",angelica.lievano@profamilia.org.co,"Lunes a Viernes 7 a 13 hs. y 14 a 17 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,,,,,,,SI,SI,SI,SI,SI,SI
44,"Tincho 44","Asociación Miembro IPPF/WHR","Avenida 2",13–08,"La Playa",,Cúcuta,Cúcuta,"Norte de Santander","Norte de Santander",Colombia,1,,,7.93514,-72.50409,1,,SI,SI,SI,SI,SI,SI,SI,"57 7 571 1130 - 571 0142",cucutadir@profamilia.org.co,"Lunes a Viernes 7 a 12 hs. y 14 a 18 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,"57 7 571 1130 - 571 0142",cucutadir@profamilia.org.co,"Lunes a Viernes 7 a 12 hs. y 14 a 18 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,"Realización de pruebas de VIH y otras ITS","57 7 571 1130 - 571 0142",cucutadir@profamilia.org.co,"Lunes a Viernes 7 a 12 hs. y 14 a 18 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,"57 7 571 1130 - 571 0142",cucutadir@profamilia.org.co,"Lunes a Viernes 7 a 12 hs. y 14 a 18 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,"57 7 571 1130 - 571 0142",cucutadir@profamilia.org.co,"Lunes a Viernes 7 a 12 hs. y 14 a 18 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,"Detección de cáncer de cuello uterino y cáncer de mamas","57 7 571 1130 - 571 0142",cucutadir@profamilia.org.co,"Lunes a Viernes 7 a 12 hs. y 14 a 18 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,,,,,,,SI,SI,SI,SI,SI,SI
45,"Tincho 45","Asociación Miembro IPPF/WHR","Carrera 9",9-45,"El Prado",,Florencia,Florencia,Caquetá,Caquetá,Colombia,1,,,1.61232,-75.60937,1,,SI,SI,SI,SI,SI,SI,SI,"57 8 435 6772",bibian.vanegas@profamilia.org.co,"Lunes a Viernes 7 a 12 hs. y 13 a 18 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,"57 8 435 6772",bibian.vanegas@profamilia.org.co,"Lunes a Viernes 7 a 12 hs. y 13 a 18 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,"Realización de pruebas de VIH y otras ITS","57 8 435 6772",bibian.vanegas@profamilia.org.co,"Lunes a Viernes 7 a 12 hs. y 13 a 18 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,"57 8 435 6772",bibian.vanegas@profamilia.org.co,"Lunes a Viernes 7 a 12 hs. y 13 a 18 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,"57 8 435 6772",bibian.vanegas@profamilia.org.co,"Lunes a Viernes 7 a 12 hs. y 13 a 18 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,"Detección de cáncer de cuello uterino y cáncer de mamas","57 8 435 6772",bibian.vanegas@profamilia.org.co,"Lunes a Viernes 7 a 12 hs. y 13 a 18 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,,,,,,,SI,SI,SI,SI,SI,SI
46,"Tincho 46","Asociación Miembro IPPF/WHR","Carrera 5",31–60,"Barrio Cádiz",,Ibagué,Ibagué,Tolima,Tolima,Colombia,1,,,4.43881,-75.22025,1,,SI,SI,SI,SI,SI,SI,SI,"57 8 264 5611 - 264 7758",ibaguedir@profamilia.org.co,"Lunes a Viernes 7 a 12 hs. y 14 a 18 hs. / Sábados 8 a 13 hs.",,https://profamilia.org.co/,,,"57 8 264 5611 - 264 7758",ibaguedir@profamilia.org.co,"Lunes a Viernes 7 a 12 hs. y 14 a 18 hs. / Sábados 8 a 13 hs.",,https://profamilia.org.co/,,"Realización de pruebas de VIH y otras ITS","57 8 264 5611 - 264 7758",ibaguedir@profamilia.org.co,"Lunes a Viernes 7 a 12 hs. y 14 a 18 hs. / Sábados 8 a 13 hs.",,https://profamilia.org.co/,,,"57 8 264 5611 - 264 7758",ibaguedir@profamilia.org.co,"Lunes a Viernes 7 a 12 hs. y 14 a 18 hs. / Sábados 8 a 13 hs.",,https://profamilia.org.co/,,,"57 8 264 5611 - 264 7758",ibaguedir@profamilia.org.co,"Lunes a Viernes 7 a 12 hs. y 14 a 18 hs. / Sábados 8 a 13 hs.",,https://profamilia.org.co/,,"Detección de cáncer de cuello uterino y cáncer de mamas","57 8 264 5611 - 264 7758",ibaguedir@profamilia.org.co,"Lunes a Viernes 7 a 12 hs. y 14 a 18 hs. / Sábados 8 a 13 hs.",,https://profamilia.org.co/,,,,,,,,,SI,SI,SI,SI,SI,SI
47,"Tincho 47","Asociación Miembro IPPF/WHR","Calle 58",24-26,,,Manizales,Manizales,Caldas,Caldas,Colombia,1,,,5.06016,-75.49067,1,,SI,SI,SI,SI,SI,SI,SI,"57 6 881 0900 - 881 1540",angela.aguirre@profamilia.org.co,"Lunes a Viernes 7 a 17.30 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,"57 6 881 0900 - 881 1540",angela.aguirre@profamilia.org.co,"Lunes a Viernes 7 a 17.30 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,"Realización de pruebas de VIH y otras ITS","57 6 881 0900 - 881 1540",angela.aguirre@profamilia.org.co,"Lunes a Viernes 7 a 17.30 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,"57 6 881 0900 - 881 1540",angela.aguirre@profamilia.org.co,"Lunes a Viernes 7 a 17.30 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,"57 6 881 0900 - 881 1540",angela.aguirre@profamilia.org.co,"Lunes a Viernes 7 a 17.30 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,"Detección de cáncer de cuello uterino y cáncer de mamas","57 6 881 0900 - 881 1540",angela.aguirre@profamilia.org.co,"Lunes a Viernes 7 a 17.30 hs. / Sábados 8 a 12 hs.",,https://profamilia.org.co/,,,,,,,,,SI,SI,SI,SI,SI,SI
